...1,gene id,...3,Gene,...5
IUUC-Hsa-046300,ENSG00000109046.14,Q9Y6I7,WSB1,Homo sapiens
IUUC-Hsa-046300,ENSG00000109046.14,Q9Y6I7, SWIP1,Homo sapiens
IUUC-Hsa-046547,ENSG00000134086.7,P40337,VHL,Homo sapiens
IUUC-Hsa-045847,ENSG00000262246.5,P57737,CORO7,Homo sapiens
IUUC-Hsa-046237,ENSG00000197562.9,Q96S21,RAB40C,Homo sapiens
IUUC-Hsa-046237,ENSG00000197562.9,Q96S21, RARL,Homo sapiens
IUUC-Hsa-046237,ENSG00000197562.9,Q96S21, RASL8C,Homo sapiens
IUUC-Hsa-046747,ENSG00000141542.10,Q12829,RAB40B,Homo sapiens
IUUC-Hsa-046747,ENSG00000141542.10,Q12829, SEC4L,Homo sapiens
IUUC-Hsa-046083,ENSG00000011007.12,Q14241,TCEB3,Homo sapiens
IUUC-Hsa-046083,ENSG00000011007.12,Q14241, ELOA,Homo sapiens
IUUC-Hsa-046083,ENSG00000011007.12,Q14241, MSTP059,Homo sapiens
IUUC-Hsa-046711,ENSG00000239388.8,A6NK59,ASB14,Homo sapiens
IUUC-Hsa-046125,ENSG00000172476.4,Q8WXH6,RAB40A,Homo sapiens
IUUC-Hsa-045975,ENSG00000102128.8,P0C0E4,RAB40AL,Homo sapiens
IUUC-Hsa-045975,ENSG00000102128.8,P0C0E4, RLGP,Homo sapiens
IUUC-Hsa-046246,ENSG00000283021.1,Q8NI29,FBXO27,Homo sapiens
IUUC-Hsa-046246,ENSG00000283021.1,Q8NI29, FBG5,Homo sapiens
IUUC-Hsa-046246,ENSG00000283021.1,Q8NI29, FBX27,Homo sapiens
IUUC-Hsa-045768,ENSG00000282954.1,Q96EF6,FBXO17,Homo sapiens
IUUC-Hsa-045768,ENSG00000282954.1,Q96EF6, FBG4,Homo sapiens
IUUC-Hsa-045768,ENSG00000282954.1,Q96EF6, FBX17,Homo sapiens
IUUC-Hsa-045768,ENSG00000282954.1,Q96EF6, FBX26,Homo sapiens
IUUC-Hsa-045768,ENSG00000282954.1,Q96EF6, FBXO26,Homo sapiens
IUUC-Hsa-045668,ENSG00000119402.16,Q9UKT8,FBXW2,Homo sapiens
IUUC-Hsa-045668,ENSG00000119402.16,Q9UKT8, FBW2,Homo sapiens
IUUC-Hsa-045668,ENSG00000119402.16,Q9UKT8, FWD2,Homo sapiens
IUUC-Hsa-046512,ENSG00000145604.15,Q13309,SKP2,Homo sapiens
IUUC-Hsa-046512,ENSG00000145604.15,Q13309, FBXL1,Homo sapiens
IUUC-Hsa-046920,ENSG00000145743.15,Q9UF56,FBXL17,Homo sapiens
IUUC-Hsa-046920,ENSG00000145743.15,Q9UF56, FBL17,Homo sapiens
IUUC-Hsa-046920,ENSG00000145743.15,Q9UF56, FBX13,Homo sapiens
IUUC-Hsa-046920,ENSG00000145743.15,Q9UF56, FBXO13,Homo sapiens
IUUC-Hsa-046923,ENSG00000111665.11,Q99618,CDCA3,Homo sapiens
IUUC-Hsa-046923,ENSG00000111665.11,Q99618, C8,Homo sapiens
IUUC-Hsa-046923,ENSG00000111665.11,Q99618, GRCC8,Homo sapiens
IUUC-Hsa-046923,ENSG00000111665.11,Q99618, TOME1,Homo sapiens
IUUC-Hsa-046173,ENSG00000156804.7,Q969P5,FBXO32,Homo sapiens
IUUC-Hsa-046251,ENSG00000164117.13,Q9NRD0,FBXO8,Homo sapiens
IUUC-Hsa-046251,ENSG00000164117.13,Q9NRD0, FBS,Homo sapiens
IUUC-Hsa-046251,ENSG00000164117.13,Q9NRD0, FBX8,Homo sapiens
IUUC-Hsa-046251,ENSG00000164117.13,Q9NRD0, DC10,Homo sapiens
IUUC-Hsa-046251,ENSG00000164117.13,Q9NRD0, UNQ1877/PRO4320,Homo sapiens
IUUC-Hsa-046685,ENSG00000183580.9,Q9UJT9,FBXL7,Homo sapiens
IUUC-Hsa-046685,ENSG00000183580.9,Q9UJT9, FBL6,Homo sapiens
IUUC-Hsa-046685,ENSG00000183580.9,Q9UJT9, FBL7,Homo sapiens
IUUC-Hsa-046685,ENSG00000183580.9,Q9UJT9, KIAA0840,Homo sapiens
IUUC-Hsa-046452,ENSG00000153558.13,Q9UKC9,FBXL2,Homo sapiens
IUUC-Hsa-046452,ENSG00000153558.13,Q9UKC9, FBL2,Homo sapiens
IUUC-Hsa-046452,ENSG00000153558.13,Q9UKC9, FBL3,Homo sapiens
IUUC-Hsa-045742,ENSG00000147912.12,Q9UK96,FBXO10,Homo sapiens
IUUC-Hsa-045742,ENSG00000147912.12,Q9UK96, FBX10,Homo sapiens
IUUC-Hsa-045742,ENSG00000147912.12,Q9UK96, PRMT11,Homo sapiens
IUUC-Hsa-046488,ENSG00000177565.16,Q9BZK7,TBL1XR1,Homo sapiens
IUUC-Hsa-046488,ENSG00000177565.16,Q9BZK7, IRA1,Homo sapiens
IUUC-Hsa-046488,ENSG00000177565.16,Q9BZK7, TBLR1,Homo sapiens
IUUC-Hsa-046057,ENSG00000141665.11,Q8NCQ5,FBXO15,Homo sapiens
IUUC-Hsa-046057,ENSG00000141665.11,Q8NCQ5, FBX15,Homo sapiens
IUUC-Hsa-046244,ENSG00000138081.20,Q86XK2,FBXO11,Homo sapiens
IUUC-Hsa-046244,ENSG00000138081.20,Q86XK2, FBX11,Homo sapiens
IUUC-Hsa-046244,ENSG00000138081.20,Q86XK2, PRMT9,Homo sapiens
IUUC-Hsa-046244,ENSG00000138081.20,Q86XK2, VIT1,Homo sapiens
IUUC-Hsa-046244,ENSG00000138081.20,Q86XK2, UG063H01,Homo sapiens
IUUC-Hsa-046867,ENSG00000162063.12,P41002,CCNF,Homo sapiens
IUUC-Hsa-046867,ENSG00000162063.12,P41002, FBX1,Homo sapiens
IUUC-Hsa-046867,ENSG00000162063.12,P41002, FBXO1,Homo sapiens
IUUC-Hsa-046221,ENSG00000171931.12,Q5XX13,FBXW10,Homo sapiens
IUUC-Hsa-046325,ENSG00000099364.16,Q6PCT2,FBXL19,Homo sapiens
IUUC-Hsa-046325,ENSG00000099364.16,Q6PCT2, FBL19,Homo sapiens
IUUC-Hsa-046650,ENSG00000134452.19,Q8NFZ0,FBXO18,Homo sapiens
IUUC-Hsa-046650,ENSG00000134452.19,Q8NFZ0, FBH1,Homo sapiens
IUUC-Hsa-046650,ENSG00000134452.19,Q8NFZ0, FBX18,Homo sapiens
IUUC-Hsa-045877,ENSG00000089094.17,Q8NHM5,KDM2B,Homo sapiens
IUUC-Hsa-045877,ENSG00000089094.17,Q8NHM5, CXXC2,Homo sapiens
IUUC-Hsa-045877,ENSG00000089094.17,Q8NHM5, FBL10,Homo sapiens
IUUC-Hsa-045877,ENSG00000089094.17,Q8NHM5, FBXL10,Homo sapiens
IUUC-Hsa-045877,ENSG00000089094.17,Q8NHM5, JHDM1B,Homo sapiens
IUUC-Hsa-045877,ENSG00000089094.17,Q8NHM5, PCCX2,Homo sapiens
IUUC-Hsa-046047,ENSG00000116663.10,Q9NRD1,FBXO6,Homo sapiens
IUUC-Hsa-046047,ENSG00000116663.10,Q9NRD1, FBG2,Homo sapiens
IUUC-Hsa-046047,ENSG00000116663.10,Q9NRD1, FBS2,Homo sapiens
IUUC-Hsa-046047,ENSG00000116663.10,Q9NRD1, FBX6,Homo sapiens
IUUC-Hsa-045872,ENSG00000037637.10,Q6P3S6,FBXO42,Homo sapiens
IUUC-Hsa-045872,ENSG00000037637.10,Q6P3S6, FBX42,Homo sapiens
IUUC-Hsa-045872,ENSG00000037637.10,Q6P3S6, JFK,Homo sapiens
IUUC-Hsa-045872,ENSG00000037637.10,Q6P3S6, KIAA1332,Homo sapiens
IUUC-Hsa-045962,ENSG00000166167.17,Q9Y297,BTRC,Homo sapiens
IUUC-Hsa-045962,ENSG00000166167.17,Q9Y297, BTRCP,Homo sapiens
IUUC-Hsa-045962,ENSG00000166167.17,Q9Y297, FBW1A,Homo sapiens
IUUC-Hsa-045962,ENSG00000166167.17,Q9Y297, FBXW1A,Homo sapiens
IUUC-Hsa-045749,ENSG00000112234.8,Q9UKA2,FBXL4,Homo sapiens
IUUC-Hsa-045749,ENSG00000112234.8,Q9UKA2, FBL4,Homo sapiens
IUUC-Hsa-045749,ENSG00000112234.8,Q9UKA2, FBL5,Homo sapiens
IUUC-Hsa-046735,ENSG00000143756.11,Q9NVF7,FBXO28,Homo sapiens
IUUC-Hsa-046735,ENSG00000143756.11,Q9NVF7, CENP-30,Homo sapiens
IUUC-Hsa-046735,ENSG00000143756.11,Q9NVF7, KIAA0483,Homo sapiens
IUUC-Hsa-046932,ENSG00000091732.15,Q86WB0,ZC3HC1,Homo sapiens
IUUC-Hsa-046932,ENSG00000091732.15,Q86WB0, NIPA,Homo sapiens
IUUC-Hsa-046932,ENSG00000091732.15,Q86WB0, HSPC216,Homo sapiens
IUUC-Hsa-045977,ENSG00000005812.10,Q9UKT7,FBXL3,Homo sapiens
IUUC-Hsa-045977,ENSG00000005812.10,Q9UKT7, FBL3A,Homo sapiens
IUUC-Hsa-045977,ENSG00000005812.10,Q9UKT7, FBXL3A,Homo sapiens
IUUC-Hsa-045945,ENSG00000116661.9,Q9UK22,FBXO2,Homo sapiens
IUUC-Hsa-045945,ENSG00000116661.9,Q9UK22, FBX2,Homo sapiens
IUUC-Hsa-046489,ENSG00000147364.16,Q8TCJ0,FBXO25,Homo sapiens
IUUC-Hsa-046489,ENSG00000147364.16,Q8TCJ0, FBX25,Homo sapiens
IUUC-Hsa-047001,ENSG00000118564.14,Q9UKA1,FBXL5,Homo sapiens
IUUC-Hsa-047001,ENSG00000118564.14,Q9UKA1, FBL4,Homo sapiens
IUUC-Hsa-047001,ENSG00000118564.14,Q9UKA1, FBL5,Homo sapiens
IUUC-Hsa-047001,ENSG00000118564.14,Q9UKA1, FLR1,Homo sapiens
IUUC-Hsa-046454,ENSG00000171823.6,Q8N1E6,FBXL14,Homo sapiens
IUUC-Hsa-046454,ENSG00000171823.6,Q8N1E6, FBL14,Homo sapiens
IUUC-Hsa-046965,ENSG00000163833.7,Q9UH90,FBXO40,Homo sapiens
IUUC-Hsa-046965,ENSG00000163833.7,Q9UH90, FBX40,Homo sapiens
IUUC-Hsa-046965,ENSG00000163833.7,Q9UH90, KIAA1195,Homo sapiens
IUUC-Hsa-046499,ENSG00000182325.10,Q8N531,FBXL6,Homo sapiens
IUUC-Hsa-046499,ENSG00000182325.10,Q8N531, FBL6,Homo sapiens
IUUC-Hsa-046705,ENSG00000107829.13,P57775,FBXW4,Homo sapiens
IUUC-Hsa-046705,ENSG00000107829.13,P57775, FBW4,Homo sapiens
IUUC-Hsa-046705,ENSG00000107829.13,P57775, SHFM3,Homo sapiens
IUUC-Hsa-045701,ENSG00000159069.13,Q969U6,FBXW5,Homo sapiens
IUUC-Hsa-045701,ENSG00000159069.13,Q969U6, FBW5,Homo sapiens
IUUC-Hsa-045701,ENSG00000159069.13,Q969U6, PP3971,Homo sapiens
IUUC-Hsa-046605,ENSG00000103264.16,Q5XUX0,FBXO31,Homo sapiens
IUUC-Hsa-046605,ENSG00000103264.16,Q5XUX0, FBX14,Homo sapiens
IUUC-Hsa-046605,ENSG00000103264.16,Q5XUX0, FBX31,Homo sapiens
IUUC-Hsa-046605,ENSG00000103264.16,Q5XUX0, PP2386,Homo sapiens
IUUC-Hsa-046619,ENSG00000174013.7,P0C2W1,FBXO45,Homo sapiens
IUUC-Hsa-046619,ENSG00000174013.7,P0C2W1, FBX45,Homo sapiens
IUUC-Hsa-046240,ENSG00000174989.12,Q8N3Y1,FBXW8,Homo sapiens
IUUC-Hsa-046240,ENSG00000174989.12,Q8N3Y1, FBW6,Homo sapiens
IUUC-Hsa-046240,ENSG00000174989.12,Q8N3Y1, FBW8,Homo sapiens
IUUC-Hsa-046240,ENSG00000174989.12,Q8N3Y1, FBX29,Homo sapiens
IUUC-Hsa-046240,ENSG00000174989.12,Q8N3Y1, FBXO29,Homo sapiens
IUUC-Hsa-046240,ENSG00000174989.12,Q8N3Y1, FBXW6,Homo sapiens
IUUC-Hsa-046995,ENSG00000167196.13,Q8NEZ5,FBXO22,Homo sapiens
IUUC-Hsa-046995,ENSG00000167196.13,Q8NEZ5, FBX22,Homo sapiens
IUUC-Hsa-046495,ENSG00000165355.7,Q7Z6M2,FBXO33,Homo sapiens
IUUC-Hsa-046495,ENSG00000165355.7,Q7Z6M2, FBX33,Homo sapiens
IUUC-Hsa-045898,ENSG00000109670.13,Q969H0,FBXW7,Homo sapiens
IUUC-Hsa-045898,ENSG00000109670.13,Q969H0, FBW7,Homo sapiens
IUUC-Hsa-045898,ENSG00000109670.13,Q969H0, FBX30,Homo sapiens
IUUC-Hsa-045898,ENSG00000109670.13,Q969H0, SEL10,Homo sapiens
IUUC-Hsa-046558,ENSG00000151876.12,Q9UKT5,FBXO4,Homo sapiens
IUUC-Hsa-046558,ENSG00000151876.12,Q9UKT5, FBX4,Homo sapiens
IUUC-Hsa-046348,ENSG00000100225.17,Q9Y3I1,FBXO7,Homo sapiens
IUUC-Hsa-046348,ENSG00000100225.17,Q9Y3I1, FBX7,Homo sapiens
IUUC-Hsa-047002,ENSG00000110429.13,Q9UK99,FBXO3,Homo sapiens
IUUC-Hsa-047002,ENSG00000110429.13,Q9UK99, FBX3,Homo sapiens
IUUC-Hsa-046139,ENSG00000072803.17,Q9UKB1,FBXW11,Homo sapiens
IUUC-Hsa-046139,ENSG00000072803.17,Q9UKB1, BTRCP2,Homo sapiens
IUUC-Hsa-046139,ENSG00000072803.17,Q9UKB1, FBW1B,Homo sapiens
IUUC-Hsa-046139,ENSG00000072803.17,Q9UKB1, FBXW1B,Homo sapiens
IUUC-Hsa-046139,ENSG00000072803.17,Q9UKB1, KIAA0696,Homo sapiens
IUUC-Hsa-045782,ENSG00000108306.11,Q96IG2,FBXL20,Homo sapiens
IUUC-Hsa-045782,ENSG00000108306.11,Q96IG2, FBL2,Homo sapiens
IUUC-Hsa-046980,ENSG00000132879.13,Q9H4M3,FBXO44,Homo sapiens
IUUC-Hsa-046980,ENSG00000132879.13,Q9H4M3, FBG3,Homo sapiens
IUUC-Hsa-046980,ENSG00000132879.13,Q9H4M3, FBX30,Homo sapiens
IUUC-Hsa-046980,ENSG00000132879.13,Q9H4M3, FBX44,Homo sapiens
IUUC-Hsa-046980,ENSG00000132879.13,Q9H4M3, FBX6A,Homo sapiens
IUUC-Hsa-046980,ENSG00000132879.13,Q9H4M3, FBXO6A,Homo sapiens
IUUC-Hsa-046340,ENSG00000127452.8,Q9NXK8,FBXL12,Homo sapiens
IUUC-Hsa-046340,ENSG00000127452.8,Q9NXK8, FBL12,Homo sapiens
IUUC-Hsa-046445,ENSG00000112146.16,Q9UK97,FBXO9,Homo sapiens
IUUC-Hsa-046445,ENSG00000112146.16,Q9UK97, FBX9,Homo sapiens
IUUC-Hsa-046445,ENSG00000112146.16,Q9UK97, VCIA1,Homo sapiens
IUUC-Hsa-046682,ENSG00000118496.4,Q8TB52,FBXO30,Homo sapiens
IUUC-Hsa-046682,ENSG00000118496.4,Q8TB52, FBX30,Homo sapiens
IUUC-Hsa-046910,ENSG00000107872.12,Q9H469,FBXL15,Homo sapiens
IUUC-Hsa-046910,ENSG00000107872.12,Q9H469, FBXO37,Homo sapiens
IUUC-Hsa-045841,ENSG00000101849.15,O60907,TBL1X,Homo sapiens
IUUC-Hsa-045841,ENSG00000101849.15,O60907, TBL1,Homo sapiens
IUUC-Hsa-136370,ENSG00000164616.15,Q9UKT6,FBXL21,Homo sapiens
IUUC-Hsa-136370,ENSG00000164616.15,Q9UKT6, FBL21,Homo sapiens
IUUC-Hsa-136370,ENSG00000164616.15,Q9UKT6, FBL3,Homo sapiens
IUUC-Hsa-136370,ENSG00000164616.15,Q9UKT6, FBXL3B,Homo sapiens
IUUC-Hsa-136370,ENSG00000164616.15,Q9UKT6, FBXL3P,Homo sapiens
IUUC-Hsa-046559,ENSG00000278505.4,Q8N4C9-2,C17orf78,Homo sapiens
IUUC-Hsa-046368,ENSG00000077235.17,Q12789-3,GTF3C1,Homo sapiens
IUUC-Hsa-046153,ENSG00000135722.8,E5RIE9,FBXL8,Homo sapiens
IUUC-Hsa-046987,ENSG00000120709.10,D6RE00,FAM53C,Homo sapiens
IUUC-Hsa-046850,ENSG00000116649.9,K7ESL0,SRM,Homo sapiens
IUUC-Hsa-046083,ENSG00000011007.12,Q14241,TCEB3,Homo sapiens
IUUC-Hsa-046083,ENSG00000011007.12,Q14241, ELOA,Homo sapiens
IUUC-Hsa-046083,ENSG00000011007.12,Q14241, MSTP059,Homo sapiens
IUUC-Hsa-045817,ENSG00000204923.3,Q5FWF7,FBXO48,Homo sapiens
IUUC-Hsa-045817,ENSG00000204923.3,Q5FWF7, FBX48,Homo sapiens
IUUC-Hsa-046187,ENSG00000163444.11,Q8IXX5,TMEM183A,Homo sapiens
IUUC-Hsa-046187,ENSG00000163444.11,Q8IXX5, C1orf37,Homo sapiens
IUUC-Hsa-046647,ENSG00000170364.12,B9ZVV8,SETMAR,Homo sapiens
IUUC-Hsa-046555,ENSG00000121797.9,O00421-2,CCRL2,Homo sapiens
IUUC-Hsa-046555,ENSG00000121797.9,O00421-2, CCR11,Homo sapiens
IUUC-Hsa-046555,ENSG00000121797.9,O00421-2, CCR6,Homo sapiens
IUUC-Hsa-046555,ENSG00000121797.9,O00421-2, CKRX,Homo sapiens
IUUC-Hsa-046555,ENSG00000121797.9,O00421-2, CRAM,Homo sapiens
IUUC-Hsa-046555,ENSG00000121797.9,O00421-2, HCR,Homo sapiens
IUUC-Hsa-046994,ENSG00000150401.14,Q6PH85,DCUN1D2,Homo sapiens
IUUC-Hsa-046994,ENSG00000150401.14,Q6PH85, C13orf17,Homo sapiens
IUUC-Hsa-046994,ENSG00000150401.14,Q6PH85, DCUN1L2,Homo sapiens
IUUC-Hsa-046288,ENSG00000188215.9,Q8IWE4,DCUN1D3,Homo sapiens
IUUC-Hsa-046288,ENSG00000188215.9,Q8IWE4, SCCRO3,Homo sapiens
IUUC-Hsa-046089,ENSG00000043093.13,Q96GG9,DCUN1D1,Homo sapiens
IUUC-Hsa-046089,ENSG00000043093.13,Q96GG9, DCUN1L1,Homo sapiens
IUUC-Hsa-046089,ENSG00000043093.13,Q96GG9, RP42,Homo sapiens
IUUC-Hsa-046089,ENSG00000043093.13,Q96GG9, SCCRO,Homo sapiens
IUUC-Hsa-046320,ENSG00000137692.11,Q9BTE7,DCUN1D5,Homo sapiens
IUUC-Hsa-046343,ENSG00000024048.10,Q8IWV8,UBR2,Homo sapiens
IUUC-Hsa-046343,ENSG00000024048.10,Q8IWV8, C6orf133,Homo sapiens
IUUC-Hsa-046343,ENSG00000024048.10,Q8IWV8, KIAA0349,Homo sapiens
IUUC-Hsa-046753,ENSG00000159459.11,Q8IWV7,UBR1,Homo sapiens
IUUC-Hsa-045820,ENSG00000154277.12,P09936,UCHL1,Homo sapiens
IUUC-Hsa-046969,ENSG00000081803.15,Q86UW7,CADPS2,Homo sapiens
IUUC-Hsa-046969,ENSG00000081803.15,Q86UW7, CAPS2,Homo sapiens
IUUC-Hsa-046969,ENSG00000081803.15,Q86UW7, KIAA1591,Homo sapiens
IUUC-Hsa-046934,ENSG00000176407.17,Q9P0J7,KCMF1,Homo sapiens
IUUC-Hsa-046934,ENSG00000176407.17,Q9P0J7, FIGC,Homo sapiens
IUUC-Hsa-046934,ENSG00000176407.17,Q9P0J7, ZZZ1,Homo sapiens
IUUC-Hsa-046900,ENSG00000005339.14,Q92793,CREBBP,Homo sapiens
IUUC-Hsa-046900,ENSG00000005339.14,Q92793, CBP,Homo sapiens
IUUC-Hsa-046885,ENSG00000089280.18,P35637,FUS,Homo sapiens
IUUC-Hsa-046885,ENSG00000089280.18,P35637, TLS,Homo sapiens
IUUC-Hsa-046968,ENSG00000087586.17,O14965,AURKA,Homo sapiens
IUUC-Hsa-046968,ENSG00000087586.17,O14965, AIK,Homo sapiens
IUUC-Hsa-046968,ENSG00000087586.17,O14965, AIRK1,Homo sapiens
IUUC-Hsa-046968,ENSG00000087586.17,O14965, ARK1,Homo sapiens
IUUC-Hsa-046968,ENSG00000087586.17,O14965, AURA,Homo sapiens
IUUC-Hsa-046968,ENSG00000087586.17,O14965, AYK1,Homo sapiens
IUUC-Hsa-046968,ENSG00000087586.17,O14965, BTAK,Homo sapiens
IUUC-Hsa-046968,ENSG00000087586.17,O14965, IAK1,Homo sapiens
IUUC-Hsa-046968,ENSG00000087586.17,O14965, STK15,Homo sapiens
IUUC-Hsa-046968,ENSG00000087586.17,O14965, STK6,Homo sapiens
IUUC-Hsa-046877,ENSG00000122481.16,Q9Y3V2,RWDD3,Homo sapiens
IUUC-Hsa-046877,ENSG00000122481.16,Q9Y3V2, RSUME,Homo sapiens
IUUC-Hsa-046823,ENSG00000014123.9,O94874,UFL1,Homo sapiens
IUUC-Hsa-046823,ENSG00000014123.9,O94874, KIAA0776,Homo sapiens
IUUC-Hsa-046823,ENSG00000014123.9,O94874, NLBP,Homo sapiens
IUUC-Hsa-046823,ENSG00000014123.9,O94874, RCAD,Homo sapiens
IUUC-Hsa-046966,ENSG00000172175.12,Q9UDY8,MALT1,Homo sapiens
IUUC-Hsa-046966,ENSG00000172175.12,Q9UDY8, MLT,Homo sapiens
IUUC-Hsa-046925,ENSG00000068024.16,P56524,HDAC4,Homo sapiens
IUUC-Hsa-046925,ENSG00000068024.16,P56524, KIAA0288,Homo sapiens
IUUC-Hsa-046953,ENSG00000186660.14,Q96JP5,ZFP91,Homo sapiens
IUUC-Hsa-046953,ENSG00000186660.14,Q96JP5, ZNF757,Homo sapiens
IUUC-Hsa-046953,ENSG00000186660.14,Q96JP5, FKSG11,Homo sapiens
IUUC-Hsa-046668,ENSG00000175467.14,O43290,SART1,Homo sapiens
IUUC-Hsa-045868,ENSG00000120913.23,Q96JY6,PDLIM2,Homo sapiens
IUUC-Hsa-045868,ENSG00000120913.23,Q96JY6, PP6345,Homo sapiens
IUUC-Hsa-046947,ENSG00000167967.15,Q66K89,E4F1,Homo sapiens
IUUC-Hsa-046947,ENSG00000167967.15,Q66K89, E4F,Homo sapiens
IUUC-Hsa-046890,ENSG00000159167.11,P52823,STC1,Homo sapiens
IUUC-Hsa-046890,ENSG00000159167.11,P52823, STC,Homo sapiens
IUUC-Hsa-046168,ENSG00000153201.15,P49792,RANBP2,Homo sapiens
IUUC-Hsa-046168,ENSG00000153201.15,P49792, NUP358,Homo sapiens
IUUC-Hsa-046374,ENSG00000141582.14,O00257,CBX4,Homo sapiens
IUUC-Hsa-046970,ENSG00000114166.7,Q92831,KAT2B,Homo sapiens
IUUC-Hsa-046970,ENSG00000114166.7,Q92831, PCAF,Homo sapiens
IUUC-Hsa-046884,ENSG00000100393.11,Q09472,EP300,Homo sapiens
IUUC-Hsa-046884,ENSG00000100393.11,Q09472, P300,Homo sapiens
IUUC-Hsa-046942,ENSG00000119669.4,Q9H1B7,IRF2BPL,Homo sapiens
IUUC-Hsa-046942,ENSG00000119669.4,Q9H1B7, C14orf4,Homo sapiens
IUUC-Hsa-046942,ENSG00000119669.4,Q9H1B7, EAP1,Homo sapiens
IUUC-Hsa-046942,ENSG00000119669.4,Q9H1B7, KIAA1865,Homo sapiens
IUUC-Hsa-046942,ENSG00000119669.4,Q9H1B7, My039,Homo sapiens
IUUC-Hsa-046888,ENSG00000113851.13,Q96SW2,CRBN,Homo sapiens
IUUC-Hsa-046888,ENSG00000113851.13,Q96SW2, AD-006,Homo sapiens
IUUC-Hsa-046937,ENSG00000100302.6,Q96D21,RASD2,Homo sapiens
IUUC-Hsa-046937,ENSG00000100302.6,Q96D21, TEM2,Homo sapiens
IUUC-Hsa-046692,ENSG00000213024.11,P37198,NUP62,Homo sapiens
IUUC-Hsa-046152,ENSG00000005007.12,Q92900-2,UPF1,Homo sapiens
IUUC-Hsa-046152,ENSG00000005007.12,Q92900-2, KIAA0221,Homo sapiens
IUUC-Hsa-046152,ENSG00000005007.12,Q92900-2, RENT1,Homo sapiens
IUUC-Hsa-046765,ENSG00000130726.11,Q13263,TRIM28,Homo sapiens
IUUC-Hsa-046765,ENSG00000130726.11,Q13263, KAP1,Homo sapiens
IUUC-Hsa-046765,ENSG00000130726.11,Q13263, RNF96,Homo sapiens
IUUC-Hsa-046765,ENSG00000130726.11,Q13263, TIF1B,Homo sapiens
IUUC-Hsa-046988,ENSG00000272333.5,Q9UMN6,KMT2B,Homo sapiens
IUUC-Hsa-046988,ENSG00000272333.5,Q9UMN6, HRX2,Homo sapiens
IUUC-Hsa-046988,ENSG00000272333.5,Q9UMN6, KIAA0304,Homo sapiens
IUUC-Hsa-046988,ENSG00000272333.5,Q9UMN6, MLL2,Homo sapiens
IUUC-Hsa-046988,ENSG00000272333.5,Q9UMN6, MLL4,Homo sapiens
IUUC-Hsa-046988,ENSG00000272333.5,Q9UMN6, TRX2,Homo sapiens
IUUC-Hsa-046988,ENSG00000272333.5,Q9UMN6, WBP7,Homo sapiens
IUUC-Hsa-045671,ENSG00000095015.5,Q13233,MAP3K1,Homo sapiens
IUUC-Hsa-045671,ENSG00000095015.5,Q13233, MAPKKK1,Homo sapiens
IUUC-Hsa-045671,ENSG00000095015.5,Q13233, MEKK,Homo sapiens
IUUC-Hsa-045671,ENSG00000095015.5,Q13233, MEKK1,Homo sapiens
IUUC-Hsa-046852,ENSG00000111653.19,Q9UNL4,ING4,Homo sapiens
IUUC-Hsa-046852,ENSG00000111653.19,Q9UNL4, My036,Homo sapiens
IUUC-Hsa-046143,ENSG00000118058.20,Q03164,KMT2A,Homo sapiens
IUUC-Hsa-046143,ENSG00000118058.20,Q03164, ALL1,Homo sapiens
IUUC-Hsa-046143,ENSG00000118058.20,Q03164, CXXC7,Homo sapiens
IUUC-Hsa-046143,ENSG00000118058.20,Q03164, HRX,Homo sapiens
IUUC-Hsa-046143,ENSG00000118058.20,Q03164, HTRX,Homo sapiens
IUUC-Hsa-046143,ENSG00000118058.20,Q03164, MLL,Homo sapiens
IUUC-Hsa-046143,ENSG00000118058.20,Q03164, MLL1,Homo sapiens
IUUC-Hsa-046143,ENSG00000118058.20,Q03164, TRX1,Homo sapiens
IUUC-Hsa-046325,ENSG00000099364.16,Q6PCT2,FBXL19,Homo sapiens
IUUC-Hsa-046325,ENSG00000099364.16,Q6PCT2, FBL19,Homo sapiens
IUUC-Hsa-045877,ENSG00000089094.17,Q8NHM5,KDM2B,Homo sapiens
IUUC-Hsa-045877,ENSG00000089094.17,Q8NHM5, CXXC2,Homo sapiens
IUUC-Hsa-045877,ENSG00000089094.17,Q8NHM5, FBL10,Homo sapiens
IUUC-Hsa-045877,ENSG00000089094.17,Q8NHM5, FBXL10,Homo sapiens
IUUC-Hsa-045877,ENSG00000089094.17,Q8NHM5, JHDM1B,Homo sapiens
IUUC-Hsa-045877,ENSG00000089094.17,Q8NHM5, PCCX2,Homo sapiens
IUUC-Hsa-046170,ENSG00000153487.12,Q9UK53,ING1,Homo sapiens
IUUC-Hsa-046302,ENSG00000198060.9,Q9NX47,5-Mar,Homo sapiens
IUUC-Hsa-046302,ENSG00000198060.9,Q9NX47, RNF153,Homo sapiens
IUUC-Hsa-046169,ENSG00000197323.11,Q9UPN9,TRIM33,Homo sapiens
IUUC-Hsa-046169,ENSG00000197323.11,Q9UPN9, KIAA1113,Homo sapiens
IUUC-Hsa-046169,ENSG00000197323.11,Q9UPN9, RFG7,Homo sapiens
IUUC-Hsa-046169,ENSG00000197323.11,Q9UPN9, TIF1G,Homo sapiens
IUUC-Hsa-046785,ENSG00000122779.17,O15164,TRIM24,Homo sapiens
IUUC-Hsa-046785,ENSG00000122779.17,O15164, RNF82,Homo sapiens
